text,sentiment
crisis averted flight 9 from bos to fll is boarding let us hope the new pilots are not am not clarence oveur and roger murdock  ,1
managers telling us to write a letter because we are upset about our tickets to leave tomorrow getting cancelled flightled without any notice ,0
brands stop this shit no stop rt our fleet s on fleek ,0
i booked a flight yesterday but didnt receive an email confirmation and i my dividends number is not registering please help ,0
late flight again lost almost hours of my bay area weekend not to mention two hours of unnecessary vacation time from work flt ,0
after today no reason anyone to not approve merger with airlines have no reason to fear losing business to u ,0
i am sure a lot of your and jfklhr flights go a lot faster than mph with a strong tailwind ,1
 why am i sitting on this plane for an hour after scheduled takeoff without a cloud in the sky keepusguessing isthisyourfirsttry ,0
it has it is only because i am wearing truebluecolors ,1
how we looking on getting those bags to lusaka ,0
she did she has she is still waiting on a callback the lack of follow through is what has what is concerning smh ,0
that has that is where we are now thank you ,1
for two days now i have been trying to reach americanairlines customer service to change my flight ,0
what do you think missing meetings is worth a flight voucher i fly all the time so what would make it right ,0
but if i tweet the id number will not that reveal my home address to anyone on the web ,0
i just wanted southwest to know that i do not think they are as great as i used to anymore nothing to look into ,0
no we are boarding but why cannot your agents on the phone taking care of k travellers link reservations ,0
oh definitely i kind of only fly jetblue ,1
has the worst customer service and their flights are always delayed ,0
thank you it has it is much appreciated we have been on the plane for 9 min now at the gate ,1
flight only an hour long but one of the best flights i have ever had kudos to flight crew and airline in general ,1
thanks for the reply but a functioning plane four hours ago was the only way to do that the staff was friendly tho ,1
 cancelled flightled cannot get out for two days no explanation ,0
aha ok thanks was worried there might not be a seat at all will do it at the airport tomorrow then ,1
beatriz and susan gate mco ,1
having to pay for a hotel room in cleveland because of last minute cancelled flightled connecting flight booked through united unimpressed ,0
thank you i wish the lady in little rock had told me that in the morning when i asked her ,1
once united s service levels reaches those of etihad or lets be more realistically lufthansa then ill consider it again ,0
already spoke to that line unwilling to help  really poor support hitawall ,0
our flight out no tv now our flight back not seated together b maybe our fault still no fun ,0
